SAU,1993-03-01,1993-06-01,1993-09-01,1993-12-01,1994-03-01,1994-06-01,1994-09-01,1994-12-01,1995-03-01,1995-06-01,1995-09-01,1995-12-01,1996-03-01,1996-06-01,1996-09-01,1996-12-01,1997-03-01,1997-06-01,1997-09-01,1997-12-01,1998-03-01,1998-06-01,1998-09-01,1998-12-01,1999-03-01,1999-06-01,1999-09-01,1999-12-01,2000-03-01,2000-06-01,2000-09-01,2000-12-01,2001-03-01,2001-06-01,2001-09-01,2001-12-01,2002-03-01,2002-06-01,2002-09-01,2002-12-01,2003-03-01,2003-06-01,2003-09-01,2003-12-01,2004-03-01,2004-06-01,2004-09-01,2004-12-01,2005-03-01,2005-06-01,2005-09-01,2005-12-01,2006-03-01,2006-06-01,2006-09-01,2006-12-01,2007-03-01,2007-06-01,2007-09-01,2007-12-01,2008-03-01,2008-06-01,2008-09-01,2008-12-01,2009-03-01,2009-06-01,2009-09-01,2009-12-01,2010-03-01,2010-06-01,2010-09-01,2010-12-01,2011-03-01,2011-06-01,2011-09-01,2011-12-01,2012-03-01,2012-06-01,2012-09-01,2012-12-01,2013-03-01,2013-06-01,2013-09-01,2013-12-01,2014-03-01,2014-06-01,2014-09-01,2014-12-01,2015-03-01,2015-06-01,2015-09-01,2015-12-01,2016-03-01,2016-06-01,2016-09-01,2016-12-01,2017-03-01,2017-06-01
507400,,,,,,,,,,,,,,,1991.6,2033.6666666666667,2118.0,2161.133333333333,2240.0,2204.6666666666665,2300.266666666667,2315.133333333333,2368.0,2430.2,2483.733333333333,2492.266666666667,2485.8,2431.4666666666667,2472.5333333333333,2513.733333333333,2525.0,2528.8,2530.6,2517.9333333333334,2534.133333333333,2560.0,2543.733333333333,2545.133333333333,2550.0666666666666,2572.866666666667,2544.9333333333334,2624.6,2737.733333333333,2710.266666666667,2763.0,2788.133333333333,2828.0,2877.733333333333,2941.133333333333,3005.0666666666666,3064.4666666666667,3167.5333333333333,3244.6,3302.0666666666666,3373.8,3454.733333333333,3474.3333333333335,3451.5333333333333,3548.6,3498.6,3557.866666666667,3693.9333333333334,3736.8,3858.3333333333335,3919.0666666666666,3905.4,3916.5333333333333,3958.266666666667,3985.6666666666665,4056.4666666666667,4102.266666666666,4173.266666666666,4257.0,4268.6,4303.533333333334,4253.333333333333,4229.2,4299.8,4250.0,4311.533333333334,4402.533333333334,4510.8,4467.933333333333,4479.933333333333,4531.866666666667,4445.666666666667,4433.666666666667,4439.066666666667,4458.2,4545.733333333334,4653.466666666666,4757.8,4738.066666666667,4754.133333333333,4782.266666666666,4689.933333333333,4640.2,4750.066666666667
507500,,,,,,,,,,,,,,,491.26666666666665,597.9333333333333,649.2,666.0,695.3333333333334,735.0,791.6,800.3333333333334,808.7333333333333,847.2666666666667,917.3333333333334,957.6666666666666,1041.8,1038.6,1080.5333333333333,1101.6666666666667,1084.7333333333333,1099.1333333333334,1102.5333333333333,1151.5333333333333,1156.0,1098.8666666666666,1141.6666666666667,1190.2,1155.6666666666667,1096.2666666666667,1133.2666666666667,1175.9333333333334,1277.4,1304.6,1277.9333333333334,1298.0,1270.6,1350.4,1294.6,1309.1333333333334,1341.8666666666666,1343.1333333333334,1355.2,1393.2,1417.4,1364.7333333333333,1291.0666666666666,1273.5333333333333,1219.0,1204.2,1164.6666666666667,1306.6666666666667,1334.6,1464.8666666666666,1517.7333333333333,1716.4666666666667,1794.6,1828.4666666666667,2001.2666666666667,2004.4,2002.2,2036.4,2016.2666666666667,2093.133333333333,2126.9333333333334,2124.5333333333333,2141.8,2184.6666666666665,2171.133333333333,2290.4666666666667,2242.733333333333,2197.733333333333,2170.4,2201.0666666666666,2228.133333333333,2250.3333333333335,2336.2,2344.133333333333,2294.9333333333334,2287.733333333333,2511.133333333333,2396.8,2285.4666666666667,2186.3333333333335,2024.2666666666667,1885.6666666666667,1818.7333333333333,1836.6666666666667
507710,,,,,,,,,,,,,,,1341.3333333333333,1344.2,1319.6,1348.6,1364.9333333333334,1377.4,1456.7333333333333,1571.8,1622.6,1685.3333333333333,1657.6,1702.1333333333334,1719.4,1785.6666666666667,1735.9333333333334,1770.7333333333333,1826.6,1941.5333333333333,2015.2666666666667,2021.9333333333334,2024.0666666666666,1985.1333333333334,1915.3333333333333,1936.9333333333334,1934.0,1965.9333333333334,2076.6,2191.6666666666665,2215.0666666666666,2358.0666666666666,2381.0,2364.0,2420.0666666666666,2453.6,2481.0,2496.3333333333335,2570.733333333333,2608.133333333333,2720.5333333333333,2828.3333333333335,2935.266666666667,2816.9333333333334,2897.866666666667,2973.6,2928.733333333333,2953.733333333333,3035.5333333333333,3107.133333333333,3159.9333333333334,3179.266666666667,3316.3333333333335,3442.133333333333,3515.6,3544.0,3627.4,3592.2,3778.0666666666666,3747.866666666667,3774.4,3833.0666666666666,3959.866666666667,3949.0,3818.733333333333,3785.6666666666665,3805.8,3614.8,3650.266666666667,3710.9333333333334,3639.6,3523.5333333333333,3524.266666666667,3467.4666666666667,3384.6666666666665,3388.2,3298.6,3129.0666666666666,3104.4666666666667,3058.0666666666666,3050.9333333333334,3027.4666666666667,3177.0,3068.0666666666666,2982.6,3073.266666666667
507720,,,,,,,,,,,,,,,2004.6,2045.8666666666666,2119.6,2166.866666666667,2239.9333333333334,2279.266666666667,2371.266666666667,2415.133333333333,2508.733333333333,2592.133333333333,2602.6666666666665,2638.5333333333333,2622.8,2652.5333333333333,2690.5333333333333,2712.6666666666665,2771.6,2788.866666666667,2758.2,2690.5333333333333,2728.5333333333333,2662.4,2704.866666666667,2642.6,2669.6,2693.8,2725.4,2799.9333333333334,2750.2,2814.6666666666665,2879.0,2946.3333333333335,3045.9333333333334,3138.0666666666666,3184.6,3209.866666666667,3298.733333333333,3345.3333333333335,3465.0,3488.8,3574.4,3601.6666666666665,3643.4,3741.4666666666667,3740.266666666667,3661.4,3549.133333333333,3506.5333333333333,3532.0666666666666,3628.4666666666667,3663.0,3688.6,3733.3333333333335,3759.3333333333335,3783.8,3805.6666666666665,3768.4666666666667,3672.866666666667,3738.4,3679.0,3803.9333333333334,3885.0,3881.4666666666667,3931.733333333333,3885.8,3940.3333333333335,4051.9333333333334,3971.733333333333,4018.266666666667,4109.266666666666,4144.666666666667,4155.666666666667,4287.933333333333,4228.066666666667,4370.266666666666,4369.333333333333,4475.066666666667,4578.2,4622.333333333333,4719.533333333334,4788.4,4770.066666666667,4981.2,5128.933333333333
507800,,,,,,,,,,,,,,,2544.0666666666666,2612.4,2659.2,2733.9333333333334,2858.3333333333335,2940.866666666667,2988.9333333333334,3057.6666666666665,3137.2,3167.6666666666665,3175.9333333333334,3180.8,3244.266666666667,3271.5333333333333,3291.0666666666666,3216.9333333333334,3267.866666666667,3314.4,3367.733333333333,3301.6666666666665,3352.3333333333335,3399.133333333333,3452.0666666666666,3484.8,3583.3333333333335,3581.2,3670.133333333333,3769.9333333333334,3847.266666666667,3834.9333333333334,3925.733333333333,3971.6,4047.866666666667,4110.266666666666,4185.733333333334,4194.8,4239.066666666667,4203.266666666666,4250.866666666667,4287.0,4415.333333333333,4419.066666666667,4386.333333333333,4389.866666666667,4496.533333333334,4549.866666666667,4605.4,4643.6,4696.866666666667,4717.6,4792.0,4809.333333333333,4837.0,4846.933333333333,4799.666666666667,4714.733333333334,4759.866666666667,4788.666666666667,4905.066666666667,4899.333333333333,4915.6,4951.933333333333,4987.933333333333,5007.266666666666,5151.866666666667,5177.8,5182.933333333333,5266.733333333334,5325.733333333334,5447.733333333334,5541.733333333334,5561.666666666667,5586.266666666666,5518.466666666666,5522.666666666667,5567.0,5575.733333333334,5633.866666666667,5654.866666666667,5516.4,5607.066666666667,5698.333333333333,5802.0,5756.6
507900,,,,,,,,,,,,,,,2162.0666666666666,2210.866666666667,2217.266666666667,2211.9333333333334,2248.6,2348.133333333333,2380.2,2389.0666666666666,2379.3333333333335,2440.6,2490.2,2470.2,2456.0,2447.133333333333,2458.4666666666667,2436.0,2414.8,2417.133333333333,2438.0666666666666,2488.266666666667,2437.6,2458.266666666667,2522.866666666667,2549.0,2572.8,2548.6666666666665,2626.3333333333335,2676.3333333333335,2726.0,2793.5333333333333,2825.5333333333333,2916.0,2944.133333333333,2999.133333333333,2976.6666666666665,3063.5333333333333,3151.5333333333333,3189.733333333333,3219.8,3201.5333333333333,3289.733333333333,3275.133333333333,3274.5333333333333,3287.2,3299.0666666666666,3408.5333333333333,3522.8,3568.4,3663.3333333333335,3873.5333333333333,3918.3333333333335,4031.6666666666665,4081.9333333333334,4138.666666666667,4325.933333333333,4309.6,4358.733333333334,4439.666666666667,4595.133333333333,4664.133333333333,4794.8,4820.0,4957.333333333333,4989.4,4972.266666666666,4984.133333333333,4926.8,5042.933333333333,5094.266666666666,4986.333333333333,5131.933333333333,5144.733333333334,5220.333333333333,5285.933333333333,5322.066666666667,5342.266666666666,5365.666666666667,5514.8,5471.133333333333,5540.733333333334,5817.733333333334,5942.533333333334,6066.666666666667,6088.466666666666
508010,,,,,,,,,,,,,,,2183.0666666666666,2233.866666666667,2305.733333333333,2443.5333333333333,2537.6,2544.4666666666667,2616.866666666667,2679.733333333333,2804.4,2864.3333333333335,2938.0,3014.4,3086.8,3240.0666666666666,3276.0,3296.5333333333333,3377.866666666667,3385.5333333333333,3372.733333333333,3390.8,3413.0,3403.6,3427.8,3500.733333333333,3557.0666666666666,3646.8,3676.6,3770.4,3829.733333333333,3863.8,3938.2,3968.2,4058.266666666667,4105.933333333333,4221.733333333334,4357.266666666666,4439.6,4458.2,4583.066666666667,4664.8,4583.733333333334,4570.133333333333,4680.266666666666,4775.266666666666,4820.333333333333,4868.533333333334,4864.666666666667,4891.8,5046.933333333333,5115.133333333333,5077.133333333333,5089.066666666667,5150.4,5076.6,5038.666666666667,5077.733333333334,5206.666666666667,5217.2,5154.333333333333,5118.066666666667,5183.4,5329.466666666666,5384.333333333333,5330.933333333333,5268.666666666667,5403.0,5477.733333333334,5669.733333333334,5754.133333333333,5799.733333333334,5959.133333333333,5999.133333333333,6031.733333333334,6092.333333333333,6319.666666666667,6335.333333333333,6266.666666666667,6235.466666666666,6390.133333333333,6493.6,6509.466666666666,6476.933333333333,6327.933333333333,6474.2
508020,,,,,,,,,,,,,,,2569.6666666666665,2663.133333333333,2678.8,2729.9333333333334,2839.4666666666667,2850.4666666666667,2862.0666666666666,2948.2,2964.5333333333333,2993.6,3045.4,3127.5333333333333,3151.733333333333,3094.266666666667,3120.9333333333334,3179.0666666666666,3167.6666666666665,3157.8,3171.866666666667,3159.6666666666665,3188.3333333333335,3208.0666666666666,3205.266666666667,3252.5333333333333,3286.2,3347.733333333333,3360.6,3388.4666666666667,3493.3333333333335,3489.6,3589.2,3686.6,3765.6666666666665,3798.6666666666665,3829.733333333333,3891.866666666667,3958.133333333333,3922.5333333333333,3968.866666666667,4001.0,4035.8,4026.8,4060.133333333333,4085.6666666666665,4202.533333333334,4189.666666666667,4167.133333333333,4255.6,4340.866666666667,4394.133333333333,4405.066666666667,4436.933333333333,4542.0,4573.133333333333,4506.866666666667,4569.133333333333,4684.133333333333,4635.466666666666,4592.266666666666,4625.466666666666,4660.066666666667,4725.333333333333,4715.2,4665.066666666667,4728.4,4817.0,4891.0,4964.666666666667,4989.533333333334,5192.0,5294.6,5346.933333333333,5572.733333333334,5730.066666666667,5784.466666666666,5832.733333333334,5932.333333333333,6187.0,6287.066666666667,6317.333333333333,6387.533333333334,6359.266666666666,6491.666666666667,6722.2
508110,,,,,,,,,,,,,,,1596.5333333333333,1597.7333333333333,1637.0,1677.4666666666667,1719.1333333333334,1788.2,1813.6,1827.7333333333333,1915.6,1919.6666666666667,1970.6,1983.0,1979.1333333333334,1973.6666666666667,1948.8,1908.0666666666666,1937.2,1940.9333333333334,1915.6,1904.0666666666666,1908.4666666666667,1904.7333333333333,1908.2666666666667,1893.8,1901.5333333333333,1947.7333333333333,2072.0666666666666,2120.4,2204.733333333333,2284.4666666666667,2358.3333333333335,2397.866666666667,2446.133333333333,2482.266666666667,2607.6666666666665,2657.2,2744.4666666666667,2878.6666666666665,2897.6,2951.8,2933.133333333333,2866.0666666666666,2904.2,2872.9333333333334,2849.4666666666667,2866.266666666667,2879.2,2919.4666666666667,3030.733333333333,2993.4666666666667,2999.8,2996.0,2917.2,2939.866666666667,2948.6666666666665,2998.266666666667,2993.4,2988.4666666666667,2985.5333333333333,3044.8,3046.9333333333334,3054.5333333333333,3182.8,3133.4666666666667,3118.266666666667,3129.5333333333333,3105.6666666666665,3067.4666666666667,3133.0666666666666,3257.133333333333,3264.0,3300.3333333333335,3283.6666666666665,3288.6,3320.266666666667,3355.9333333333334,3514.4,3453.4,3486.4,3549.6666666666665,3737.8,3794.266666666667,3875.8,3890.4666666666667
508120,,,,,,,,,,,,,,,744.3333333333334,836.5333333333333,958.1333333333333,1014.7333333333333,1076.2666666666667,1119.2,1159.2,1196.4,1282.2,1395.4,1406.2666666666667,1495.2666666666667,1607.0666666666666,1606.4,1686.6666666666667,1727.0,1717.2666666666667,1618.7333333333333,1610.5333333333333,1591.8666666666666,1594.2666666666667,1551.7333333333333,1529.8666666666666,1530.7333333333333,1493.6,1526.0,1563.0666666666666,1564.8,1514.6666666666667,1538.2,1598.4,1618.8,1673.0666666666666,1701.9333333333334,1703.2,1812.1333333333334,1846.8,1856.7333333333333,1790.8,1814.3333333333333,1770.2666666666667,1877.0666666666666,1865.6666666666667,1913.0,1916.8,1914.4,1866.5333333333333,1908.1333333333334,1932.0,1919.8,1859.7333333333333,1895.7333333333333,1910.6666666666667,1997.6666666666667,2001.7333333333333,1977.9333333333334,1904.8,1850.9333333333334,1876.0,1896.6,2022.3333333333333,2141.0,2059.0,1999.8666666666666,2085.866666666667,2011.3333333333333,1946.0,1893.2,1898.6,1968.2666666666667,2081.6666666666665,2148.5333333333333,2247.266666666667,2185.0666666666666,2277.4666666666667,2178.4666666666667,2168.6,2250.266666666667,2331.733333333333,2261.3333333333335,2255.0,2343.3333333333335,2366.2,2329.3333333333335
508210,,,,,,,,,,,,,,,1514.4,1610.5333333333333,1647.6666666666667,1711.7333333333333,1793.2,1802.6666666666667,1794.0666666666666,1812.2666666666667,1900.4,1909.6666666666667,1911.1333333333334,1916.4666666666667,1912.6666666666667,1921.4,1928.1333333333334,1920.4,1860.4,1904.1333333333334,1861.1333333333334,1830.0666666666666,1833.4,1891.5333333333333,1892.4,1858.3333333333333,1870.6666666666667,1877.5333333333333,1889.9333333333334,1916.6,1925.8,1963.4666666666667,2012.7333333333333,2047.2,2095.866666666667,2111.0666666666666,2141.6,2223.866666666667,2207.266666666667,2272.0,2320.9333333333334,2421.733333333333,2448.4666666666667,2454.6,2448.266666666667,2458.6666666666665,2535.0666666666666,2539.2,2539.0,2544.4,2543.4666666666667,2563.266666666667,2541.6666666666665,2619.266666666667,2594.0,2592.4,2599.6666666666665,2693.866666666667,2737.4666666666667,2822.3333333333335,2819.733333333333,2729.266666666667,2793.0666666666666,2748.0,2729.866666666667,2777.0,2799.866666666667,2790.4666666666667,2759.8,2789.4666666666667,2744.5333333333333,2703.8,2643.9333333333334,2707.866666666667,2649.4666666666667,2733.3333333333335,2766.0,2698.2,2770.9333333333334,2823.133333333333,2851.9333333333334,2891.733333333333,2929.6666666666665,2961.9333333333334,3046.5333333333333,3204.6
508220,,,,,,,,,,,,,,,1534.2666666666667,1553.6666666666667,1595.0,1669.7333333333333,1698.9333333333334,1735.0,1782.2,1821.8666666666666,1870.0,1887.5333333333333,1907.1333333333334,1962.7333333333333,1966.8666666666666,1944.0,1906.3333333333333,1930.0,1919.8,1887.7333333333333,1917.4,1910.8,1919.4,1984.6666666666667,1999.8,2029.8,2055.8,2132.6666666666665,2130.6,2150.6,2182.3333333333335,2213.4,2198.866666666667,2250.733333333333,2287.6666666666665,2263.133333333333,2291.8,2285.0666666666666,2237.4666666666667,2268.4666666666667,2284.266666666667,2266.266666666667,2218.4,2193.0666666666666,2209.5333333333333,2291.266666666667,2354.3333333333335,2377.133333333333,2378.9333333333334,2509.4,2562.866666666667,2612.0,2690.3333333333335,2695.0,2711.733333333333,2710.866666666667,2796.6,2864.4,2903.4,2950.4,2909.9333333333334,2875.133333333333,2970.6,2965.9333333333334,2837.0666666666666,2830.6,2840.0666666666666,2838.133333333333,2852.0666666666666,2907.5333333333333,2895.0666666666666,2905.9333333333334,3007.266666666667,3010.5333333333333,2986.4666666666667,2951.0666666666666,2979.6,2938.4,2983.733333333333,3079.5333333333333,3075.6,3130.6,3170.6,3242.4,3248.133333333333,3405.266666666667
508310,,,,,,,,,,,,,,,1708.2,1757.3333333333333,1793.4,1839.0,1887.4,1895.8666666666666,1893.3333333333333,1947.1333333333334,1936.1333333333334,1936.8,1941.5333333333333,2009.2,2040.2,2054.0,1994.6,2044.1333333333334,2091.5333333333333,2121.133333333333,2137.266666666667,2122.266666666667,2132.5333333333333,2157.3333333333335,2117.733333333333,2120.3333333333335,2112.4666666666667,2135.733333333333,2139.5333333333333,2133.6666666666665,2243.4666666666667,2278.9333333333334,2270.4,2249.0,2270.133333333333,2285.866666666667,2321.733333333333,2372.5333333333333,2373.3333333333335,2490.8,2602.266666666667,2706.9333333333334,2752.733333333333,2788.0,2905.4666666666667,2860.3333333333335,2959.0,2988.4,3048.2,3062.9333333333334,3149.733333333333,3264.733333333333,3259.866666666667,3311.6666666666665,3265.5333333333333,3251.0,3271.5333333333333,3345.733333333333,3340.266666666667,3331.6,3341.8,3258.733333333333,3280.866666666667,3236.733333333333,3293.5333333333333,3336.266666666667,3318.0,3332.4,3430.6,3529.4666666666667,3548.0666666666666,3620.6,3674.6,3731.733333333333,3688.6,3727.6666666666665,3782.6,3916.266666666667,3990.9333333333334,3938.6666666666665,3964.6666666666665,3982.6666666666665,4136.333333333333,4081.266666666667,4038.6666666666665,4145.2
